frame,morphant,sample,intensity
69,NIT1-MO2,34,0.87443
69,NIT1-MO2,35,0.84791
69,NIT1-MO2,36,0.89704
69,NIT1-MO2,37,0.86588
69,NIT1-MO2,38,0.84821
69,NIT1-MO2,39,0.84395
69,NIT1-MO2,40,0.93103
69,NIT1-MO2,41,0.5145
69,NIT1-MO2,42,0.78629
69,NIT1-MO2,43,0.85248
69,NIT1-MO2,44,0.94613
69,NIT1-MO2,45,0.98246
70,NIT1-MO1,12,0.95836
70,NIT1-MO1,13,0.88438
70,NIT1-MO1,14,0.99598
70,NIT1-MO1,15,0.80418
70,NIT1-MO1,16,0.73685
70,NIT1-MO1,17,0.80283
70,NIT1-MO1,18,0.80206
70,NIT1-MO1,19,1.16377
70,NIT1-MO1,20,0.72908
70,NIT1-MO1,21,0.62313
70,NIT1-MO1,22,0.82842
70,NIT1-MO1,23,0.85097
70,NIT1-MO1,24,1.14945
70,NIT1-MO1,25,0.76262
70,NIT1-MO2,26,0.85279
70,NIT1-MO2,27,0.84172
70,NIT1-MO2,28,0.71011
70,NIT1-MO2,29,0.8021
70,NIT1-MO2,30,0.78817
70,NIT1-MO2,31,0.47579
70,NIT1-MO2,32,0.60429
70,NIT1-MO2,33,0.79468
70,NIT1-MO2,34,0.84977
70,NIT1-MO2,35,0.83362
70,NIT1-MO2,36,0.87965
70,NIT1-MO2,37,0.84665
70,NIT1-MO2,38,0.85411
70,NIT1-MO2,39,0.85952
70,NIT1-MO2,40,0.91174
70,NIT1-MO2,41,0.51796
70,NIT1-MO2,42,0.76957
70,NIT1-MO2,43,0.8786
70,NIT1-MO2,44,0.95214
70,NIT1-MO2,45,0.96725
71,NIT1-MO1,12,0.95441
71,NIT1-MO1,13,0.87372
71,NIT1-MO1,14,0.98325
71,NIT1-MO1,15,0.78678
71,NIT1-MO1,16,0.69162
71,NIT1-MO1,17,0.8026
71,NIT1-MO1,18,0.76295
71,NIT1-MO1,19,1.15877
71,NIT1-MO1,20,0.71063
71,NIT1-MO1,21,0.62776
71,NIT1-MO1,22,0.82823
71,NIT1-MO1,23,0.85914
71,NIT1-MO1,24,1.11427
71,NIT1-MO1,25,0.73949
71,NIT1-MO2,26,0.82976
71,NIT1-MO2,27,0.81679
71,NIT1-MO2,28,0.71468
71,NIT1-MO2,29,0.81065
71,NIT1-MO2,30,0.78581
71,NIT1-MO2,31,0.47987
71,NIT1-MO2,32,0.60702
71,NIT1-MO2,33,0.79519
71,NIT1-MO2,34,0.86281
71,NIT1-MO2,35,0.82641
71,NIT1-MO2,36,0.88107
71,NIT1-MO2,37,0.84399
71,NIT1-MO2,38,0.86427
71,NIT1-MO2,39,0.84853
71,NIT1-MO2,40,0.91677
71,NIT1-MO2,41,0.50555
71,NIT1-MO2,42,0.77109
71,NIT1-MO2,43,0.86585
71,NIT1-MO2,44,0.9585
71,NIT1-MO2,45,0.95806
72,NIT1-MO1,12,0.9605
72,NIT1-MO1,13,0.86272
72,NIT1-MO1,14,0.9599
72,NIT1-MO1,15,0.75834
72,NIT1-MO1,16,0.66119000000000006
72,NIT1-MO1,17,0.79834
72,NIT1-MO1,18,0.74076
72,NIT1-MO1,19,1.13669
72,NIT1-MO1,20,0.67249
72,NIT1-MO1,21,0.61008
72,NIT1-MO1,22,0.81638
72,NIT1-MO1,23,0.83103
72,NIT1-MO1,24,1.12131
72,NIT1-MO1,25,0.73392
72,NIT1-MO2,26,0.80999
72,NIT1-MO2,27,0.78762
72,NIT1-MO2,28,0.71372
72,NIT1-MO2,29,0.79738
72,NIT1-MO2,30,0.76905
72,NIT1-MO2,31,0.47208
72,NIT1-MO2,32,0.5892
72,NIT1-MO2,33,0.7859
72,NIT1-MO2,34,0.85289
72,NIT1-MO2,35,0.81631
72,NIT1-MO2,36,0.86775
72,NIT1-MO2,37,0.82094
72,NIT1-MO2,38,0.85995
72,NIT1-MO2,39,0.85118
72,NIT1-MO2,40,0.92052
72,NIT1-MO2,41,0.50789
72,NIT1-MO2,42,0.76273
72,NIT1-MO2,43,0.84774
72,NIT1-MO2,44,0.94617
72,NIT1-MO2,45,0.97912
73,NIT1-MO1,12,0.97366
73,NIT1-MO1,13,0.84755
73,NIT1-MO1,14,0.94631
73,NIT1-MO1,15,0.75126
73,NIT1-MO1,16,0.64912
73,NIT1-MO1,17,0.80149
73,NIT1-MO1,18,0.72415
73,NIT1-MO1,19,1.13618
73,NIT1-MO1,20,0.66197
73,NIT1-MO1,21,0.60439
73,NIT1-MO1,22,0.79604
73,NIT1-MO1,23,0.80523
73,NIT1-MO1,24,1.10341
73,NIT1-MO1,25,0.71883
73,NIT1-MO2,26,0.78562
73,NIT1-MO2,27,0.76366
73,NIT1-MO2,28,0.69634
73,NIT1-MO2,29,0.79208
73,NIT1-MO2,30,0.76249
73,NIT1-MO2,31,0.46074
73,NIT1-MO2,32,0.58609
73,NIT1-MO2,33,0.77563
73,NIT1-MO2,34,0.8413
73,NIT1-MO2,35,0.79772
73,NIT1-MO2,36,0.86552
73,NIT1-MO2,37,0.80161
73,NIT1-MO2,38,0.8536
73,NIT1-MO2,39,0.83852
73,NIT1-MO2,40,0.91114
73,NIT1-MO2,41,0.49976
73,NIT1-MO2,42,0.75902
73,NIT1-MO2,43,0.86443
73,NIT1-MO2,44,0.90072
73,NIT1-MO2,45,0.98302
74,NIT1-MO1,12,0.98039
74,NIT1-MO1,13,0.83243
74,NIT1-MO1,14,0.94636
74,NIT1-MO1,15,0.7301
74,NIT1-MO1,16,0.63357
74,NIT1-MO1,17,0.80059
74,NIT1-MO1,18,0.70333
74,NIT1-MO1,19,1.11897
74,NIT1-MO1,20,0.63102
74,NIT1-MO1,21,0.5796
74,NIT1-MO1,22,0.80005
74,NIT1-MO1,23,0.81127
74,NIT1-MO1,24,1.0782
74,NIT1-MO1,25,0.7109
74,NIT1-MO2,26,0.76543
74,NIT1-MO2,27,0.73546
74,NIT1-MO2,28,0.69208
74,NIT1-MO2,29,0.78657
74,NIT1-MO2,30,0.78811
74,NIT1-MO2,31,0.45702
74,NIT1-MO2,32,0.58223
74,NIT1-MO2,33,0.77342
74,NIT1-MO2,34,0.82679
74,NIT1-MO2,35,0.80003
74,NIT1-MO2,36,0.85214
74,NIT1-MO2,37,0.80421
74,NIT1-MO2,38,0.85787
74,NIT1-MO2,39,0.84502
74,NIT1-MO2,40,0.90758
74,NIT1-MO2,41,0.50722
74,NIT1-MO2,42,0.76041
74,NIT1-MO2,43,0.86399
74,NIT1-MO2,44,0.90425
74,NIT1-MO2,45,0.99708
75,NIT1-MO1,12,0.97771
75,NIT1-MO1,13,0.81872
75,NIT1-MO1,14,0.93639
75,NIT1-MO1,15,0.71465
75,NIT1-MO1,16,0.62524
75,NIT1-MO1,17,0.80882
75,NIT1-MO1,18,0.68261
75,NIT1-MO1,19,1.1059
75,NIT1-MO1,20,0.62814
75,NIT1-MO1,21,0.54836
75,NIT1-MO1,22,0.79379
75,NIT1-MO1,23,0.80182
75,NIT1-MO1,24,1.0828
75,NIT1-MO1,25,0.69392
75,NIT1-MO2,26,0.75596
75,NIT1-MO2,27,0.71217
75,NIT1-MO2,28,0.69463
75,NIT1-MO2,29,0.77211
75,NIT1-MO2,30,0.78605
75,NIT1-MO2,31,0.45
75,NIT1-MO2,32,0.5749
75,NIT1-MO2,33,0.7726
75,NIT1-MO2,34,0.82133
75,NIT1-MO2,35,0.79329
75,NIT1-MO2,36,0.847
75,NIT1-MO2,37,0.78567
75,NIT1-MO2,38,0.84906
75,NIT1-MO2,39,0.84036
75,NIT1-MO2,40,0.90203
75,NIT1-MO2,41,0.50364
75,NIT1-MO2,42,0.74583
75,NIT1-MO2,43,0.8718
75,NIT1-MO2,44,0.8964
75,NIT1-MO2,45,0.98436
76,NIT1-MO1,12,0.97487
76,NIT1-MO1,13,0.81085
76,NIT1-MO1,14,0.93065
76,NIT1-MO1,15,0.69405
76,NIT1-MO1,16,0.59911
76,NIT1-MO1,17,0.80335
76,NIT1-MO1,18,0.67378
76,NIT1-MO1,19,1.09741
76,NIT1-MO1,20,0.61721
76,NIT1-MO1,21,0.5518
76,NIT1-MO1,22,0.77774
76,NIT1-MO1,23,0.78034
76,NIT1-MO1,24,1.06567
76,NIT1-MO1,25,0.7108
76,NIT1-MO2,26,0.73943
76,NIT1-MO2,27,0.69215
76,NIT1-MO2,28,0.68673
76,NIT1-MO2,29,0.77292
76,NIT1-MO2,30,0.78772
76,NIT1-MO2,31,0.44195
76,NIT1-MO2,32,0.56837
76,NIT1-MO2,33,0.78387
76,NIT1-MO2,34,0.83456
76,NIT1-MO2,35,0.80392
76,NIT1-MO2,36,0.8386
76,NIT1-MO2,37,0.77217
76,NIT1-MO2,38,0.83378
76,NIT1-MO2,39,0.84379
76,NIT1-MO2,40,0.90851
76,NIT1-MO2,41,0.49773
76,NIT1-MO2,42,0.7609
76,NIT1-MO2,43,0.86605
76,NIT1-MO2,44,0.91373
76,NIT1-MO2,45,0.97456
77,NIT1-MO1,12,0.95749
77,NIT1-MO1,13,0.79137
77,NIT1-MO1,14,0.93136
77,NIT1-MO1,15,0.68302
77,NIT1-MO1,16,0.58428
77,NIT1-MO1,17,0.78866
77,NIT1-MO1,18,0.67056
77,NIT1-MO1,19,1.07538
77,NIT1-MO1,20,0.61389
77,NIT1-MO1,21,0.54429
77,NIT1-MO1,22,0.75691
77,NIT1-MO1,23,0.77246
77,NIT1-MO1,24,1.0612
77,NIT1-MO1,25,0.68891
77,NIT1-MO2,26,0.71941
77,NIT1-MO2,27,0.66204
77,NIT1-MO2,28,0.68797
77,NIT1-MO2,29,0.77869
77,NIT1-MO2,30,0.7901
77,NIT1-MO2,31,0.43244
77,NIT1-MO2,32,0.56679
77,NIT1-MO2,33,0.76749
77,NIT1-MO2,34,0.83229
77,NIT1-MO2,35,0.79537
77,NIT1-MO2,36,0.82732000000000006
77,NIT1-MO2,37,0.76595
77,NIT1-MO2,38,0.83851
77,NIT1-MO2,39,0.84065
77,NIT1-MO2,40,0.9195
77,NIT1-MO2,41,0.48428
77,NIT1-MO2,42,0.74106
77,NIT1-MO2,43,0.85716
77,NIT1-MO2,44,0.87596
77,NIT1-MO2,45,0.99223
78,NIT1-MO1,12,0.93082
78,NIT1-MO1,13,0.78396
78,NIT1-MO1,14,0.90809
78,NIT1-MO1,15,0.66602
78,NIT1-MO1,16,0.55375
78,NIT1-MO1,17,0.78005
78,NIT1-MO1,18,0.66075
78,NIT1-MO1,19,1.06683
78,NIT1-MO1,20,0.59509
78,NIT1-MO1,21,0.53031
78,NIT1-MO1,22,0.74056
78,NIT1-MO1,23,0.74782
78,NIT1-MO1,24,1.04378
78,NIT1-MO1,25,0.68562
78,NIT1-MO2,26,0.70413
78,NIT1-MO2,27,0.64104
78,NIT1-MO2,28,0.70278
78,NIT1-MO2,29,0.76289
78,NIT1-MO2,30,0.79291
78,NIT1-MO2,31,0.43121
78,NIT1-MO2,32,0.57041
78,NIT1-MO2,33,0.75157
78,NIT1-MO2,34,0.80886
78,NIT1-MO2,35,0.7751
78,NIT1-MO2,36,0.82124
78,NIT1-MO2,37,0.76071
78,NIT1-MO2,38,0.82201
78,NIT1-MO2,39,0.82949
78,NIT1-MO2,40,0.91315
78,NIT1-MO2,41,0.48036
78,NIT1-MO2,42,0.75187
78,NIT1-MO2,43,0.8583
78,NIT1-MO2,44,0.8916
78,NIT1-MO2,45,0.99112
79,NIT1-MO1,12,0.92136
79,NIT1-MO1,13,0.78429
79,NIT1-MO1,14,0.90275
79,NIT1-MO1,15,0.65591
79,NIT1-MO1,16,0.54475
79,NIT1-MO1,17,0.77581
79,NIT1-MO1,18,0.65961
79,NIT1-MO1,19,1.05468
79,NIT1-MO1,20,0.5881
79,NIT1-MO1,21,0.50616
79,NIT1-MO1,22,0.75179
79,NIT1-MO1,23,0.71806
79,NIT1-MO1,24,1.02399
79,NIT1-MO1,25,0.67797
79,NIT1-MO2,26,0.68979
79,NIT1-MO2,27,0.62255
79,NIT1-MO2,28,0.70617
79,NIT1-MO2,29,0.76988
79,NIT1-MO2,30,0.79432
79,NIT1-MO2,31,0.43181
79,NIT1-MO2,32,0.55738
79,NIT1-MO2,33,0.75018
79,NIT1-MO2,34,0.81041
79,NIT1-MO2,35,0.77127
79,NIT1-MO2,36,0.81035
79,NIT1-MO2,37,0.74655
79,NIT1-MO2,38,0.81848
79,NIT1-MO2,39,0.81867
79,NIT1-MO2,40,0.87354
79,NIT1-MO2,41,0.47097
79,NIT1-MO2,42,0.75302
79,NIT1-MO2,43,0.88697
79,NIT1-MO2,44,0.87407
79,NIT1-MO2,45,1.00576
80,NIT1-MO1,12,0.91446
80,NIT1-MO1,13,0.76058
80,NIT1-MO1,14,0.8923
80,NIT1-MO1,15,0.63876
80,NIT1-MO1,16,0.53705
80,NIT1-MO1,17,0.75865
80,NIT1-MO1,18,0.64769
80,NIT1-MO1,19,1.04121
80,NIT1-MO1,20,0.59419
80,NIT1-MO1,21,0.48483
80,NIT1-MO1,22,0.73737
80,NIT1-MO1,23,0.72845
80,NIT1-MO1,24,1.01146
80,NIT1-MO1,25,0.66267
80,NIT1-MO2,26,0.67392
80,NIT1-MO2,27,0.60737
80,NIT1-MO2,28,0.69489
80,NIT1-MO2,29,0.76005
80,NIT1-MO2,30,0.79397
80,NIT1-MO2,31,0.42258
80,NIT1-MO2,32,0.54493
80,NIT1-MO2,33,0.73765
80,NIT1-MO2,34,0.81426
80,NIT1-MO2,35,0.76687
80,NIT1-MO2,36,0.81314
80,NIT1-MO2,37,0.73786
80,NIT1-MO2,38,0.83217
80,NIT1-MO2,39,0.82361
80,NIT1-MO2,40,0.89344
80,NIT1-MO2,41,0.4716
80,NIT1-MO2,42,0.72698
80,NIT1-MO2,43,0.90382
80,NIT1-MO2,44,0.873
80,NIT1-MO2,45,1.0001
81,NIT1-MO1,12,0.9
81,NIT1-MO1,13,0.76548
81,NIT1-MO1,14,0.88146
81,NIT1-MO1,15,0.62959
81,NIT1-MO1,16,0.51448
81,NIT1-MO1,17,0.73986
81,NIT1-MO1,18,0.6358
81,NIT1-MO1,19,1.01818
81,NIT1-MO1,20,0.60733
81,NIT1-MO1,21,0.47774
81,NIT1-MO1,22,0.74617
81,NIT1-MO1,23,0.72141
81,NIT1-MO1,24,1.00511
81,NIT1-MO1,25,0.65672
81,NIT1-MO2,26,0.65893
81,NIT1-MO2,27,0.58758
81,NIT1-MO2,28,0.7017
81,NIT1-MO2,29,0.7475
81,NIT1-MO2,30,0.7776
81,NIT1-MO2,31,0.4194
81,NIT1-MO2,32,0.55009
81,NIT1-MO2,33,0.72375
81,NIT1-MO2,34,0.79103
81,NIT1-MO2,35,0.76033
81,NIT1-MO2,36,0.79462
81,NIT1-MO2,37,0.73279
81,NIT1-MO2,38,0.83336
81,NIT1-MO2,39,0.8232
81,NIT1-MO2,40,0.89389
81,NIT1-MO2,41,0.47319
81,NIT1-MO2,42,0.74254
81,NIT1-MO2,43,0.86992
81,NIT1-MO2,44,0.86089
81,NIT1-MO2,45,1.01096
82,NIT1-MO1,12,0.87414
82,NIT1-MO1,13,0.75045
82,NIT1-MO1,14,0.86583
82,NIT1-MO1,15,0.61355
82,NIT1-MO1,16,0.50023
82,NIT1-MO1,17,0.72932
82,NIT1-MO1,18,0.62514
82,NIT1-MO1,19,1.01422
82,NIT1-MO1,20,0.61023
82,NIT1-MO1,21,0.48118
82,NIT1-MO1,22,0.73111
82,NIT1-MO1,23,0.71001
82,NIT1-MO1,24,0.9807
82,NIT1-MO1,25,0.65725
82,NIT1-MO2,26,0.64953
82,NIT1-MO2,27,0.56776
82,NIT1-MO2,28,0.71645
82,NIT1-MO2,29,0.76112
82,NIT1-MO2,30,0.7954
82,NIT1-MO2,31,0.41245
82,NIT1-MO2,32,0.54569
82,NIT1-MO2,33,0.70301
82,NIT1-MO2,34,0.78992
82,NIT1-MO2,35,0.76594
82,NIT1-MO2,36,0.78236000000000006
82,NIT1-MO2,37,0.72334
82,NIT1-MO2,38,0.83788
82,NIT1-MO2,39,0.82937
82,NIT1-MO2,40,0.8864
82,NIT1-MO2,41,0.46891
82,NIT1-MO2,42,0.72395
82,NIT1-MO2,43,0.88788
82,NIT1-MO2,44,0.85813
82,NIT1-MO2,45,1.02982
83,NIT1-MO1,12,0.84911
83,NIT1-MO1,13,0.74927
83,NIT1-MO1,14,0.84376
83,NIT1-MO1,15,0.60766
83,NIT1-MO1,16,0.48194
83,NIT1-MO1,17,0.70316
83,NIT1-MO1,18,0.60939
83,NIT1-MO1,19,1.00661
83,NIT1-MO1,20,0.60382
83,NIT1-MO1,21,0.47779
83,NIT1-MO1,22,0.71869
83,NIT1-MO1,23,0.70117
83,NIT1-MO1,24,0.9573
83,NIT1-MO1,25,0.64749
83,NIT1-MO2,26,0.63435
83,NIT1-MO2,27,0.55004
83,NIT1-MO2,28,0.69735
83,NIT1-MO2,29,0.75411
83,NIT1-MO2,30,0.78556
83,NIT1-MO2,31,0.40836
83,NIT1-MO2,32,0.53995
83,NIT1-MO2,33,0.70332
83,NIT1-MO2,34,0.79844
83,NIT1-MO2,35,0.75503
83,NIT1-MO2,36,0.79224000000000006
83,NIT1-MO2,37,0.72106
83,NIT1-MO2,38,0.84401
83,NIT1-MO2,39,0.8281
83,NIT1-MO2,40,0.88963
83,NIT1-MO2,41,0.46207
83,NIT1-MO2,42,0.72152
83,NIT1-MO2,43,0.88566
83,NIT1-MO2,44,0.8574
83,NIT1-MO2,45,1.02329
84,NIT1-MO1,12,0.83352
84,NIT1-MO1,13,0.74106
84,NIT1-MO1,14,0.83943
84,NIT1-MO1,15,0.60122
84,NIT1-MO1,16,0.48169
84,NIT1-MO1,17,0.70111
84,NIT1-MO1,18,0.60439
84,NIT1-MO1,19,0.99679
84,NIT1-MO1,20,0.58977
84,NIT1-MO1,21,0.47275
84,NIT1-MO1,22,0.70073
84,NIT1-MO1,23,0.69715
84,NIT1-MO1,24,0.95502
84,NIT1-MO1,25,0.62945
84,NIT1-MO2,26,0.62095
84,NIT1-MO2,27,0.53057
84,NIT1-MO2,28,0.69897
84,NIT1-MO2,29,0.73753
84,NIT1-MO2,30,0.80065
84,NIT1-MO2,31,0.39877
84,NIT1-MO2,32,0.53354
84,NIT1-MO2,33,0.69643
84,NIT1-MO2,34,0.78923
84,NIT1-MO2,35,0.75289
84,NIT1-MO2,36,0.77271
84,NIT1-MO2,37,0.70565
84,NIT1-MO2,38,0.83787
84,NIT1-MO2,39,0.83243
84,NIT1-MO2,40,0.89023
84,NIT1-MO2,41,0.4614
84,NIT1-MO2,42,0.72032
84,NIT1-MO2,43,0.8618
84,NIT1-MO2,44,0.86727
84,NIT1-MO2,45,1.02187
85,NIT1-MO1,12,0.81967
85,NIT1-MO1,13,0.73146
85,NIT1-MO1,14,0.83745
85,NIT1-MO1,15,0.59785
85,NIT1-MO1,16,0.47701
85,NIT1-MO1,17,0.67994
85,NIT1-MO1,18,0.59986
85,NIT1-MO1,19,1.00311
85,NIT1-MO1,20,0.59766
85,NIT1-MO1,21,0.47227
85,NIT1-MO1,22,0.69719
85,NIT1-MO1,23,0.67657
85,NIT1-MO1,24,0.92418
85,NIT1-MO1,25,0.62884
85,NIT1-MO2,26,0.60823
85,NIT1-MO2,27,0.51801
85,NIT1-MO2,28,0.69565
85,NIT1-MO2,29,0.74141
85,NIT1-MO2,30,0.7946
85,NIT1-MO2,31,0.39668
85,NIT1-MO2,32,0.52203
85,NIT1-MO2,33,0.68706
85,NIT1-MO2,34,0.76703
85,NIT1-MO2,35,0.74904
85,NIT1-MO2,36,0.75164
85,NIT1-MO2,37,0.70111
85,NIT1-MO2,38,0.84264
85,NIT1-MO2,39,0.81912
85,NIT1-MO2,40,0.88673
85,NIT1-MO2,41,0.4569
85,NIT1-MO2,42,0.72074
85,NIT1-MO2,43,0.84318
85,NIT1-MO2,44,0.8705
85,NIT1-MO2,45,1.0326
86,NIT1-MO1,12,0.79353
86,NIT1-MO1,13,0.7212
86,NIT1-MO1,14,0.81854
86,NIT1-MO1,15,0.58698
86,NIT1-MO1,16,0.46567
86,NIT1-MO1,17,0.67411
86,NIT1-MO1,18,0.57384
86,NIT1-MO1,19,0.98334
86,NIT1-MO1,20,0.61266
86,NIT1-MO1,21,0.47423
86,NIT1-MO1,22,0.7078
86,NIT1-MO1,23,0.68113
86,NIT1-MO1,24,0.90177
86,NIT1-MO1,25,0.61428
86,NIT1-MO2,26,0.59848
86,NIT1-MO2,27,0.50493
86,NIT1-MO2,28,0.69297
86,NIT1-MO2,29,0.7364
86,NIT1-MO2,30,0.78674
86,NIT1-MO2,31,0.39993
86,NIT1-MO2,32,0.52742
86,NIT1-MO2,33,0.66794
86,NIT1-MO2,34,0.77421
86,NIT1-MO2,35,0.75485
86,NIT1-MO2,36,0.75057
86,NIT1-MO2,37,0.70279
86,NIT1-MO2,38,0.8369
86,NIT1-MO2,39,0.82484
86,NIT1-MO2,40,0.89526
86,NIT1-MO2,41,0.45786
86,NIT1-MO2,42,0.71842
86,NIT1-MO2,43,0.85284
86,NIT1-MO2,44,0.8575
86,NIT1-MO2,45,1.0382
87,NIT1-MO1,12,0.77892
87,NIT1-MO1,13,0.71675
87,NIT1-MO1,14,0.81333
87,NIT1-MO1,15,0.59406
87,NIT1-MO1,16,0.46182
87,NIT1-MO1,17,0.65114
87,NIT1-MO1,18,0.56922
87,NIT1-MO1,19,0.97156
87,NIT1-MO1,20,0.61664
87,NIT1-MO1,21,0.46749
87,NIT1-MO1,22,0.70751
87,NIT1-MO1,23,0.67387
87,NIT1-MO1,24,0.88565
87,NIT1-MO1,25,0.60563
87,NIT1-MO2,26,0.58722
87,NIT1-MO2,27,0.49286
87,NIT1-MO2,28,0.68902
87,NIT1-MO2,29,0.73495
87,NIT1-MO2,30,0.7865
87,NIT1-MO2,31,0.39281
87,NIT1-MO2,32,0.52098
87,NIT1-MO2,33,0.66319
87,NIT1-MO2,34,0.80876
87,NIT1-MO2,35,0.74097
87,NIT1-MO2,36,0.7306
87,NIT1-MO2,37,0.6885
87,NIT1-MO2,38,0.83398
87,NIT1-MO2,39,0.81891
87,NIT1-MO2,40,0.8612
87,NIT1-MO2,41,0.44885
87,NIT1-MO2,42,0.71907
87,NIT1-MO2,43,0.83841
87,NIT1-MO2,44,0.84039
87,NIT1-MO2,45,1.04839
88,NIT1-MO1,12,0.76727
88,NIT1-MO1,13,0.71913
88,NIT1-MO1,14,0.8044
88,NIT1-MO1,15,0.59179
88,NIT1-MO1,16,0.464
88,NIT1-MO1,17,0.63874
88,NIT1-MO1,18,0.55997
88,NIT1-MO1,19,0.95167
88,NIT1-MO1,20,0.62617
88,NIT1-MO1,21,0.45842
88,NIT1-MO1,22,0.69566
88,NIT1-MO1,23,0.67052
88,NIT1-MO1,24,0.88431
88,NIT1-MO1,25,0.59784
88,NIT1-MO2,26,0.57743
88,NIT1-MO2,27,0.48038
88,NIT1-MO2,28,0.67737
88,NIT1-MO2,29,0.72941
88,NIT1-MO2,30,0.77882
88,NIT1-MO2,31,0.38383
88,NIT1-MO2,32,0.52287
88,NIT1-MO2,33,0.65681
88,NIT1-MO2,34,0.8021
88,NIT1-MO2,35,0.73566
88,NIT1-MO2,36,0.72736
88,NIT1-MO2,37,0.6967
88,NIT1-MO2,38,0.84364
88,NIT1-MO2,39,0.82492
88,NIT1-MO2,40,0.86788
88,NIT1-MO2,41,0.45379
88,NIT1-MO2,42,0.71638
88,NIT1-MO2,43,0.84413
88,NIT1-MO2,44,0.8714
88,NIT1-MO2,45,1.04952
89,NIT1-MO1,12,0.74815
89,NIT1-MO1,13,0.71958
89,NIT1-MO1,14,0.79572
89,NIT1-MO1,15,0.59109
89,NIT1-MO1,16,0.44836
89,NIT1-MO1,17,0.63898
89,NIT1-MO1,18,0.55016
89,NIT1-MO1,19,0.9717
89,NIT1-MO1,20,0.60962
89,NIT1-MO1,21,0.45493
89,NIT1-MO1,22,0.6894
89,NIT1-MO1,23,0.65861
89,NIT1-MO1,24,0.87492
89,NIT1-MO1,25,0.59179
89,NIT1-MO2,26,0.57438
89,NIT1-MO2,27,0.46793
89,NIT1-MO2,28,0.68896
89,NIT1-MO2,29,0.71889
89,NIT1-MO2,30,0.77933
89,NIT1-MO2,31,0.38522
89,NIT1-MO2,32,0.51826
89,NIT1-MO2,33,0.63339
89,NIT1-MO2,34,0.81638
89,NIT1-MO2,35,0.7275
89,NIT1-MO2,36,0.71626
89,NIT1-MO2,37,0.68392
89,NIT1-MO2,38,0.85856
89,NIT1-MO2,39,0.82443
89,NIT1-MO2,40,0.90149
89,NIT1-MO2,41,0.45085
89,NIT1-MO2,42,0.70578
89,NIT1-MO2,43,0.84217
89,NIT1-MO2,44,0.87124
89,NIT1-MO2,45,1.06054
90,NIT1-MO1,12,0.74318
90,NIT1-MO1,13,0.71901
90,NIT1-MO1,14,0.7906
90,NIT1-MO1,15,0.5986
90,NIT1-MO1,16,0.43622
90,NIT1-MO1,17,0.61083
90,NIT1-MO1,18,0.54166
90,NIT1-MO1,19,0.96068
90,NIT1-MO1,20,0.6117
90,NIT1-MO1,21,0.44148
90,NIT1-MO1,22,0.69393
90,NIT1-MO1,23,0.65859
90,NIT1-MO1,24,0.87866
90,NIT1-MO1,25,0.59331
90,NIT1-MO2,26,0.56264
90,NIT1-MO2,27,0.4581
90,NIT1-MO2,28,0.6845
90,NIT1-MO2,29,0.71872
90,NIT1-MO2,30,0.77656
90,NIT1-MO2,31,0.37987
90,NIT1-MO2,32,0.51112
90,NIT1-MO2,33,0.63268
90,NIT1-MO2,34,0.8303
90,NIT1-MO2,35,0.72094
90,NIT1-MO2,36,0.71766
90,NIT1-MO2,37,0.6752
90,NIT1-MO2,38,0.85717
90,NIT1-MO2,39,0.8076
90,NIT1-MO2,40,0.87678
90,NIT1-MO2,41,0.44706
90,NIT1-MO2,42,0.6917
90,NIT1-MO2,43,0.83011
90,NIT1-MO2,44,0.86789
90,NIT1-MO2,45,1.08754
91,NIT1-MO1,12,0.72754
91,NIT1-MO1,13,0.71452
91,NIT1-MO1,14,0.77888
91,NIT1-MO1,15,0.60559
91,NIT1-MO1,16,0.43829
91,NIT1-MO1,17,0.57387
91,NIT1-MO1,18,0.53734
91,NIT1-MO1,19,0.96586
91,NIT1-MO1,20,0.60706
91,NIT1-MO1,21,0.44159
91,NIT1-MO1,22,0.68824
91,NIT1-MO1,23,0.63757
91,NIT1-MO1,24,0.88692
91,NIT1-MO1,25,0.58874
91,NIT1-MO2,26,0.55672
91,NIT1-MO2,27,0.44686
91,NIT1-MO2,28,0.694
91,NIT1-MO2,29,0.72171
91,NIT1-MO2,30,0.76381
91,NIT1-MO2,31,0.38143
91,NIT1-MO2,32,0.51673
91,NIT1-MO2,33,0.63277
91,NIT1-MO2,34,0.81231
91,NIT1-MO2,35,0.71852
91,NIT1-MO2,36,0.71291
91,NIT1-MO2,37,0.67529
91,NIT1-MO2,38,0.85966
91,NIT1-MO2,39,0.83578
91,NIT1-MO2,40,0.88625
91,NIT1-MO2,41,0.44559
91,NIT1-MO2,42,0.68854
91,NIT1-MO2,43,0.81236
91,NIT1-MO2,44,0.86013
91,NIT1-MO2,45,1.07704
92,NIT1-MO1,12,0.71761
92,NIT1-MO1,13,0.71701
92,NIT1-MO1,14,0.78458
92,NIT1-MO1,15,0.6106
92,NIT1-MO1,16,0.44915
92,NIT1-MO1,17,0.57035
92,NIT1-MO1,18,0.53265
92,NIT1-MO1,19,0.94101
92,NIT1-MO1,20,0.58421
92,NIT1-MO1,21,0.43937
92,NIT1-MO1,22,0.68361
92,NIT1-MO1,23,0.63951
92,NIT1-MO1,24,0.86578
92,NIT1-MO1,25,0.56747
92,NIT1-MO2,26,0.54043
92,NIT1-MO2,27,0.43043
